x-axis,1,,,,,,,,
second,Volt,,second,Volt,uA,,,,
8.37E-03,2.34E-01,,0.01414,0.1331658,1.33166E-07,1.43216E-12,,,
8.38E-03,2.34E-01,,0.01415,0.1532663,1.53266E-07,1.34422E-12,,,
8.39E-03,2.31E-01,,0.01416,0.1155779,1.15578E-07,1.24372E-12,,,
8.40E-03,2.34E-01,,0.01417,0.1331658,1.33166E-07,1.43216E-12,,,
8.41E-03,2.16E-01,,0.01418,0.1532663,1.53266E-07,1.50754E-12,,,
8.42E-03,2.31E-01,,0.01419,0.1482412,1.48241E-07,1.4196E-12,,,
8.43E-03,1.98E-01,,0.0142,0.1356784,1.35678E-07,1.34422E-12,,,
8.44E-03,2.16E-01,,0.01421,0.1331658,1.33166E-07,1.25628E-12,,,
8.45E-03,2.16E-01,,0.01422,0.1180905,1.18091E-07,1.25628E-12,,,
8.46E-03,2.34E-01,,0.01423,0.1331658,1.33166E-07,1.34422E-12,,,
8.47E-03,2.11E-01,,0.01424,0.1356784,1.35678E-07,1.34422E-12,,,
8.48E-03,2.16E-01,,0.01425,0.1331658,1.33166E-07,1.34422E-12,,,
8.49E-03,2.16E-01,,0.01426,0.1356784,1.35678E-07,1.35678E-12,,,
8.50E-03,2.14E-01,,0.01427,0.1356784,1.35678E-07,1.34422E-12,,,
8.51E-03,2.14E-01,,0.01428,0.1331658,1.33166E-07,1.33166E-12,,,
8.52E-03,2.31E-01,,0.01429,0.1331658,1.33166E-07,1.24372E-12,,,
8.53E-03,2.14E-01,,0.0143,0.1155779,1.15578E-07,1.24372E-12,,,
8.54E-03,2.34E-01,,0.01431,0.1331658,1.33166E-07,1.34422E-12,,,
8.55E-03,2.14E-01,,0.01432,0.1356784,1.35678E-07,1.4196E-12,,,
8.56E-03,2.14E-01,,0.01433,0.1482412,1.48241E-07,1.40703E-12,,,
8.57E-03,2.16E-01,,0.01434,0.1331658,1.33166E-07,1.24372E-12,,,
8.58E-03,2.14E-01,,0.01435,0.1155779,1.15578E-07,1.24372E-12,,,
8.59E-03,1.96E-01,,0.01436,0.1331658,1.33166E-07,1.24372E-12,,,
8.60E-03,2.11E-01,,0.01437,0.1155779,1.15578E-07,1.24372E-12,,,
8.61E-03,2.14E-01,,0.01438,0.1331658,1.33166E-07,1.3191E-12,,,
8.62E-03,2.31E-01,,0.01439,0.1306533,1.30653E-07,1.30653E-12,,,
8.63E-03,2.14E-01,,0.0144,0.1306533,1.30653E-07,1.33166E-12,,,
8.64E-03,1.93E-01,,0.01441,0.1356784,1.35678E-07,1.34422E-12,,,
8.65E-03,2.14E-01,,0.01442,0.1331658,1.33166E-07,1.4196E-12,,,
8.66E-03,2.14E-01,,0.01443,0.1507538,1.50754E-07,1.4196E-12,,,
8.67E-03,2.11E-01,,0.01444,0.1331658,1.33166E-07,1.33166E-12,,,
8.68E-03,2.11E-01,,0.01445,0.1331658,1.33166E-07,1.3191E-12,,,
8.69E-03,1.93E-01,,0.01446,0.1306533,1.30653E-07,1.3191E-12,,,
8.70E-03,1.96E-01,,0.01447,0.1331658,1.33166E-07,1.33166E-12,,,
8.71E-03,2.14E-01,,0.01448,0.1331658,1.33166E-07,1.33166E-12,,,
8.72E-03,1.96E-01,,0.01449,0.1331658,1.33166E-07,1.23116E-12,,,
8.73E-03,2.11E-01,,0.0145,0.1130653,1.13065E-07,1.14322E-12,,,
8.74E-03,2.14E-01,,0.01451,0.1155779,1.15578E-07,1.25628E-12,,,
8.75E-03,2.11E-01,,0.01452,0.1356784,1.35678E-07,1.34422E-12,,,
8.76E-03,2.11E-01,,0.01453,0.1331658,1.33166E-07,1.24372E-12,,,
8.77E-03,2.11E-01,,0.01454,0.1155779,1.15578E-07,1.14322E-12,,,
8.78E-03,2.16E-01,,0.01455,0.1130653,1.13065E-07,1.23116E-12,,,
8.79E-03,1.96E-01,,0.01456,0.1331658,1.33166E-07,1.23116E-12,,,
8.80E-03,1.91E-01,,0.01457,0.1130653,1.13065E-07,1.21859E-12,,,
8.81E-03,1.93E-01,,0.01458,0.1306533,1.30653E-07,1.33166E-12,,,
8.82E-03,1.91E-01,,0.01459,0.1356784,1.35678E-07,1.4196E-12,,,
8.83E-03,1.96E-01,,0.0146,0.1482412,1.48241E-07,1.40703E-12,,,
8.84E-03,2.14E-01,,0.01461,0.1331658,1.33166E-07,1.33166E-12,,,
8.85E-03,1.93E-01,,0.01462,0.1331658,1.33166E-07,1.23116E-12,,,
8.86E-03,2.14E-01,,0.01463,0.1130653,1.13065E-07,1.14322E-12,,,
8.87E-03,1.93E-01,,0.01464,0.1155779,1.15578E-07,1.23116E-12,,,
8.88E-03,1.93E-01,,0.01465,0.1306533,1.30653E-07,1.30653E-12,,,
8.89E-03,1.93E-01,,0.01466,0.1306533,1.30653E-07,1.30653E-12,,,
8.90E-03,1.93E-01,,0.01467,0.1306533,1.30653E-07,1.30653E-12,,,
8.91E-03,1.93E-01,,0.01468,0.1306533,1.30653E-07,1.3191E-12,,,
8.92E-03,1.93E-01,,0.01469,0.1331658,1.33166E-07,1.33166E-12,,,
8.93E-03,1.93E-01,,0.0147,0.1331658,1.33166E-07,1.33166E-12,,,
8.94E-03,2.11E-01,,0.01471,0.1331658,1.33166E-07,1.3191E-12,,,
8.95E-03,1.76E-01,,0.01472,0.1306533,1.30653E-07,1.30653E-12,,,
8.96E-03,1.93E-01,,0.01473,0.1306533,1.30653E-07,1.30653E-12,,,
8.97E-03,1.93E-01,,0.01474,0.1306533,1.30653E-07,1.23116E-12,,,
8.98E-03,1.93E-01,,0.01475,0.1155779,1.15578E-07,1.15578E-12,,,
8.99E-03,1.93E-01,,0.01476,0.1155779,1.15578E-07,1.23116E-12,,,
9.00E-03,1.91E-01,,0.01477,0.1306533,1.30653E-07,1.23116E-12,,,
9.01E-03,1.93E-01,,0.01478,0.1155779,1.15578E-07,1.33166E-12,,,
9.02E-03,1.76E-01,,0.01479,0.1507538,1.50754E-07,1.40704E-12,,,
9.03E-03,1.93E-01,,0.0148,0.1306533,1.30653E-07,1.30653E-12,,,
9.04E-03,1.91E-01,,0.01481,0.1306533,1.30653E-07,1.23116E-12,,,
9.05E-03,1.93E-01,,0.01482,0.1155779,1.15578E-07,1.14322E-12,,,
9.06E-03,1.73E-01,,0.01483,0.1130653,1.13065E-07,1.21859E-12,,,
9.07E-03,1.93E-01,,0.01484,0.1306533,1.30653E-07,1.23116E-12,,,
9.08E-03,1.73E-01,,0.01485,0.1155779,1.15578E-07,1.15578E-12,,,
9.09E-03,1.93E-01,,0.01486,0.1155779,1.15578E-07,1.23116E-12,,,
9.10E-03,1.73E-01,,0.01487,0.1306533,1.30653E-07,1.21859E-12,,,
9.11E-03,2.09E-01,,0.01488,0.1130653,1.13065E-07,1.13065E-12,,,
9.12E-03,1.73E-01,,0.01489,0.1130653,1.13065E-07,1.21859E-12,,,
9.13E-03,1.96E-01,,0.0149,0.1306533,1.30653E-07,1.21859E-12,,,
9.14E-03,1.93E-01,,0.01491,0.1130653,1.13065E-07,1.21859E-12,,,
9.15E-03,1.76E-01,,0.01492,0.1306533,1.30653E-07,1.23116E-12,,,
9.16E-03,1.93E-01,,0.01493,0.1155779,1.15578E-07,1.14322E-12,,,
9.17E-03,1.73E-01,,0.01494,0.1130653,1.13065E-07,1.13065E-12,,,
9.18E-03,1.73E-01,,0.01495,0.1130653,1.13065E-07,1.14322E-12,,,
9.19E-03,1.91E-01,,0.01496,0.1155779,1.15578E-07,1.14322E-12,,,
9.20E-03,1.76E-01,,0.01497,0.1130653,1.13065E-07,1.21859E-12,,,
9.21E-03,1.76E-01,,0.01498,0.1306533,1.30653E-07,1.23116E-12,,,
9.22E-03,1.91E-01,,0.01499,0.1155779,1.15578E-07,1.23116E-12,,,
9.23E-03,1.73E-01,,0.015,0.1306533,1.30653E-07,1.3191E-12,,,
9.24E-03,1.73E-01,,0.01501,0.1331658,1.33166E-07,1.23116E-12,,,
9.25E-03,1.91E-01,,0.01502,0.1130653,1.13065E-07,1.13065E-12,,,
9.26E-03,1.73E-01,,0.01503,0.1130653,1.13065E-07,1.13065E-12,,,
9.27E-03,1.91E-01,,0.01504,0.1130653,1.13065E-07,1.13065E-12,,,
9.28E-03,1.76E-01,,0.01505,0.1130653,1.13065E-07,1.13065E-12,,,
9.29E-03,1.91E-01,,0.01506,0.1130653,1.13065E-07,1.14322E-12,,,
9.30E-03,1.73E-01,,0.01507,0.1155779,1.15578E-07,1.14322E-12,,,
9.31E-03,1.93E-01,,0.01508,0.1130653,1.13065E-07,1.13065E-12,,,
9.32E-03,1.91E-01,,0.01509,0.1130653,1.13065E-07,1.13065E-12,,,
9.33E-03,1.93E-01,,0.0151,0.1130653,1.13065E-07,1.14322E-12,,,
9.34E-03,1.71E-01,,0.01511,0.1155779,1.15578E-07,1.23116E-12,,,
9.35E-03,1.73E-01,,0.01512,0.1306533,1.30653E-07,1.21859E-12,,,
9.36E-03,1.53E-01,,0.01513,0.1130653,1.13065E-07,1.21859E-12,,,
9.37E-03,1.73E-01,,0.01514,0.1306533,1.30653E-07,1.30653E-12,,,
9.38E-03,1.91E-01,,0.01515,0.1306533,1.30653E-07,1.21859E-12,,,
9.39E-03,1.73E-01,,0.01516,0.1130653,1.13065E-07,1.14322E-12,,,
9.40E-03,1.73E-01,,0.01517,0.1155779,1.15578E-07,1.14322E-12,,,
9.41E-03,1.73E-01,,0.01518,0.1130653,1.13065E-07,1.14322E-12,,,
9.42E-03,1.56E-01,,0.01519,0.1155779,1.15578E-07,1.15578E-12,,,
9.43E-03,1.71E-01,,0.0152,0.1155779,1.15578E-07,1.14322E-12,,,
9.44E-03,1.56E-01,,0.01521,0.1130653,1.13065E-07,1.21859E-12,,,
9.45E-03,1.53E-01,,0.01522,0.1306533,1.30653E-07,1.23116E-12,,,
9.46E-03,1.73E-01,,0.01523,0.1155779,1.15578E-07,1.14322E-12,,,
9.47E-03,1.73E-01,,0.01524,0.1130653,1.13065E-07,1.13065E-12,,,
9.48E-03,1.53E-01,,0.01525,0.1130653,1.13065E-07,1.04271E-12,,,
9.49E-03,1.73E-01,,0.01526,0.0954774,9.54774E-08,1.05528E-12,,,
9.50E-03,1.91E-01,,0.01527,0.1155779,1.15578E-07,1.14322E-12,,,
9.51E-03,1.76E-01,,0.01528,0.1130653,1.13065E-07,1.20603E-12,,,
9.52E-03,1.71E-01,,0.01529,0.1281407,1.28141E-07,1.11809E-12,,,
9.53E-03,1.56E-01,,0.0153,0.0954774,9.54774E-08,1.04271E-12,,,
9.54E-03,1.53E-01,,0.01531,0.1130653,1.13065E-07,1.21859E-12,,,
9.55E-03,1.71E-01,,0.01532,0.1306533,1.30653E-07,1.21859E-12,,,
9.56E-03,1.56E-01,,0.01533,0.1130653,1.13065E-07,1.13065E-12,,,
9.57E-03,1.56E-01,,0.01534,0.1130653,1.13065E-07,1.13065E-12,,,
9.58E-03,1.53E-01,,0.01535,0.1130653,1.13065E-07,1.13065E-12,,,
9.59E-03,1.51E-01,,0.01536,0.1130653,1.13065E-07,1.13065E-12,,,
9.60E-03,1.53E-01,,0.01537,0.1130653,1.13065E-07,1.11809E-12,,,
9.61E-03,1.71E-01,,0.01538,0.1105528,1.10553E-07,1.11809E-12,,,
9.62E-03,1.53E-01,,0.01539,0.1130653,1.13065E-07,1.04271E-12,,,
9.63E-03,1.53E-01,,0.0154,0.0954774,9.54774E-08,1.04271E-12,,,
9.64E-03,1.38E-01,,0.01541,0.1130653,1.13065E-07,1.03015E-12,,,
9.65E-03,1.71E-01,,0.01542,0.0929648,9.29648E-08,1.13065E-12,,,
9.66E-03,1.71E-01,,0.01543,0.1331658,1.33166E-07,1.23116E-12,,,
9.67E-03,1.53E-01,,0.01544,0.1130653,1.13065E-07,1.11809E-12,,,
9.68E-03,1.36E-01,,0.01545,0.1105528,1.10553E-07,1.11809E-12,,,
9.69E-03,1.73E-01,,0.01546,0.1130653,1.13065E-07,1.14322E-12,,,
9.70E-03,1.56E-01,,0.01547,0.1155779,1.15578E-07,1.14322E-12,,,
9.71E-03,1.56E-01,,0.01548,0.1130653,1.13065E-07,1.11809E-12,,,
9.72E-03,1.56E-01,,0.01549,0.1105528,1.10553E-07,1.11809E-12,,,
9.73E-03,1.53E-01,,0.0155,0.1130653,1.13065E-07,1.13065E-12,,,
9.74E-03,1.53E-01,,0.01551,0.1130653,1.13065E-07,1.13065E-12,,,
9.75E-03,1.71E-01,,0.01552,0.1130653,1.13065E-07,1.03015E-12,,,
9.76E-03,1.36E-01,,0.01553,0.0929648,9.29648E-08,9.42211E-13,,,
9.77E-03,1.53E-01,,0.01554,0.0954774,9.54774E-08,1.04271E-12,,,
9.78E-03,1.53E-01,,0.01555,0.1130653,1.13065E-07,1.13065E-12,,,
9.79E-03,1.56E-01,,0.01556,0.1130653,1.13065E-07,1.04271E-12,,,
9.80E-03,1.53E-01,,0.01557,0.0954774,9.54774E-08,1.03015E-12,,,
9.81E-03,1.53E-01,,0.01558,0.1105528,1.10553E-07,1.11809E-12,,,
9.82E-03,1.56E-01,,0.01559,0.1130653,1.13065E-07,1.04271E-12,,,
9.83E-03,1.53E-01,,0.0156,0.0954774,9.54774E-08,1.04271E-12,,,
9.84E-03,1.36E-01,,0.01561,0.1130653,1.13065E-07,1.13065E-12,,,
9.85E-03,1.53E-01,,0.01562,0.1130653,1.13065E-07,1.04271E-12,,,
9.86E-03,1.53E-01,,0.01563,0.0954774,9.54774E-08,9.54774E-13,,,
9.87E-03,1.36E-01,,0.01564,0.0954774,9.54774E-08,1.04271E-12,,,
9.88E-03,1.71E-01,,0.01565,0.1130653,1.13065E-07,1.20603E-12,,,
9.89E-03,1.53E-01,,0.01566,0.1281407,1.28141E-07,1.20603E-12,,,
9.90E-03,1.36E-01,,0.01567,0.1130653,1.13065E-07,1.13065E-12,,,
9.91E-03,1.53E-01,,0.01568,0.1130653,1.13065E-07,1.11809E-12,,,
9.92E-03,1.56E-01,,0.01569,0.1105528,1.10553E-07,1.11809E-12,,,
9.93E-03,1.71E-01,,0.0157,0.1130653,1.13065E-07,1.13065E-12,,,
9.94E-03,1.36E-01,,0.01571,0.1130653,1.13065E-07,1.20603E-12,,,
9.95E-03,1.53E-01,,0.01572,0.1281407,1.28141E-07,1.11809E-12,,,
9.96E-03,1.51E-01,,0.01573,0.0954774,9.54774E-08,1.03015E-12,,,
9.97E-03,1.53E-01,,0.01574,0.1105528,1.10553E-07,1.11809E-12,,,
9.98E-03,1.33E-01,,0.01575,0.1130653,1.13065E-07,1.13065E-12,,,
9.99E-03,1.51E-01,,0.01576,0.1130653,1.13065E-07,1.04271E-12,,,
1.00E-02,1.53E-01,,0.01577,0.0954774,9.54774E-08,1.04271E-12,,,
1.00E-02,1.53E-01,,0.01578,0.1130653,1.13065E-07,1.03015E-12,,,
1.00E-02,1.51E-01,,0.01579,0.0929648,9.29648E-08,9.29648E-13,,,
1.00E-02,1.33E-01,,0.0158,0.0929648,9.29648E-08,1.03015E-12,,,
1.00E-02,1.36E-01,,0.01581,0.1130653,1.13065E-07,1.11809E-12,,,
1.01E-02,1.51E-01,,0.01582,0.1105528,1.10553E-07,1.01759E-12,,,
1.01E-02,1.53E-01,,0.01583,0.0929648,9.29648E-08,9.42211E-13,,,
1.01E-02,1.33E-01,,0.01584,0.0954774,9.54774E-08,9.54774E-13,,,
1.01E-02,1.31E-01,,0.01585,0.0954774,9.54774E-08,9.54774E-13,,,
1.01E-02,1.53E-01,,0.01586,0.0954774,9.54774E-08,1.04271E-12,,,
1.01E-02,1.51E-01,,0.01587,0.1130653,1.13065E-07,1.13065E-12,,,
1.01E-02,1.36E-01,,0.01588,0.1130653,1.13065E-07,1.03015E-12,,,
1.01E-02,1.53E-01,,0.01589,0.0929648,9.29648E-08,9.29648E-13,,,
1.01E-02,1.33E-01,,0.0159,0.0929648,9.29648E-08,1.03015E-12,,,
1.01E-02,1.51E-01,,0.01591,0.1130653,1.13065E-07,1.13065E-12,,,
1.02E-02,1.36E-01,,0.01592,0.1130653,1.13065E-07,1.11809E-12,,,
1.02E-02,1.33E-01,,0.01593,0.1105528,1.10553E-07,1.11809E-12,,,
1.02E-02,1.51E-01,,0.01594,0.1130653,1.13065E-07,1.03015E-12,,,
1.02E-02,1.33E-01,,0.01595,0.0929648,9.29648E-08,9.42211E-13,,,
1.02E-02,1.53E-01,,0.01596,0.0954774,9.54774E-08,9.42211E-13,,,
1.02E-02,1.16E-01,,0.01597,0.0929648,9.29648E-08,9.29648E-13,,,
1.02E-02,1.33E-01,,0.01598,0.0929648,9.29648E-08,1.03015E-12,,,
1.02E-02,1.53E-01,,0.01599,0.1130653,1.13065E-07,1.11809E-12,,,
1.02E-02,1.48E-01,,0.016,0.1105528,1.10553E-07,1.01759E-12,,,
1.02E-02,1.36E-01,,0.01601,0.0929648,9.29648E-08,1.01759E-12,,,
1.03E-02,1.33E-01,,0.01602,0.1105528,1.10553E-07,1.11809E-12,,,
1.03E-02,1.18E-01,,0.01603,0.1130653,1.13065E-07,1.13065E-12,,,
1.03E-02,1.33E-01,,0.01604,0.1130653,1.13065E-07,9.54774E-13,,,
1.03E-02,1.36E-01,,0.01605,0.0778895,7.78895E-08,8.66834E-13,,,
1.03E-02,1.33E-01,,0.01606,0.0954774,9.54774E-08,9.29649E-13,,,
1.03E-02,1.36E-01,,0.01607,0.0904523,9.04523E-08,9.17085E-13,,,
1.03E-02,1.36E-01,,0.01608,0.0929648,9.29648E-08,9.42211E-13,,,
1.03E-02,1.33E-01,,0.01609,0.0954774,9.54774E-08,1.05528E-12,,,
1.03E-02,1.33E-01,,0.0161,0.1155779,1.15578E-07,1.13065E-12,,,
1.03E-02,1.16E-01,,0.01611,0.1105528,1.10553E-07,1.03015E-12,,,
1.04E-02,1.33E-01,,0.01612,0.0954774,9.54774E-08,9.54774E-13,,,
1.04E-02,1.36E-01,,0.01613,0.0954774,9.54774E-08,9.67337E-13,,,
1.04E-02,1.48E-01,,0.01614,0.09799,9.799E-08,9.67337E-13,,,
1.04E-02,1.33E-01,,0.01615,0.0954774,9.54774E-08,1.03015E-12,,,
1.04E-02,1.16E-01,,0.01616,0.1105528,1.10553E-07,1.01759E-12,,,
1.04E-02,1.33E-01,,0.01617,0.0929648,9.29648E-08,9.29648E-13,,,
1.04E-02,1.16E-01,,0.01618,0.0929648,9.29648E-08,9.29648E-13,,,
1.04E-02,1.33E-01,,0.01619,0.0929648,9.29648E-08,9.42211E-13,,,
1.04E-02,1.31E-01,,0.0162,0.0954774,9.54774E-08,9.54774E-13,,,
1.04E-02,1.31E-01,,0.01621,0.0954774,9.54774E-08,8.54271E-13,,,
1.05E-02,1.36E-01,,0.01622,0.0753769,7.53769E-08,9.42211E-13,,,
1.05E-02,1.33E-01,,0.01623,0.1130653,1.13065E-07,1.03015E-12,,,
1.05E-02,1.51E-01,,0.01624,0.0929648,9.29648E-08,9.29648E-13,,,
1.05E-02,1.33E-01,,0.01625,0.0929648,9.29648E-08,9.29648E-13,,,
1.05E-02,1.33E-01,,0.01626,0.0929648,9.29648E-08,1.03015E-12,,,
1.05E-02,1.31E-01,,0.01627,0.1130653,1.13065E-07,1.04271E-12,,,
1.05E-02,1.33E-01,,0.01628,0.0954774,9.54774E-08,9.42211E-13,,,
1.05E-02,1.33E-01,,0.01629,0.0929648,9.29648E-08,9.42211E-13,,,
1.05E-02,1.33E-01,,0.0163,0.0954774,9.54774E-08,8.54271E-13,,,
1.05E-02,1.13E-01,,0.01631,0.0753769,7.53769E-08,8.54272E-13,,,
1.06E-02,1.16E-01,,0.01632,0.0954774,9.54774E-08,9.42211E-13,,,
1.06E-02,1.36E-01,,0.01633,0.0929648,9.29648E-08,9.29648E-13,,,
1.06E-02,1.33E-01,,0.01634,0.0929648,9.29648E-08,9.29648E-13,,,
1.06E-02,1.16E-01,,0.01635,0.0929648,9.29648E-08,9.29648E-13,,,
1.06E-02,1.13E-01,,0.01636,0.0929648,9.29648E-08,9.29648E-13,,,
1.06E-02,1.33E-01,,0.01637,0.0929648,9.29648E-08,9.42211E-13,,,
1.06E-02,1.13E-01,,0.01638,0.0954774,9.54774E-08,9.42211E-13,,,
1.06E-02,1.31E-01,,0.01639,0.0929648,9.29648E-08,9.29648E-13,,,
1.06E-02,1.36E-01,,0.0164,0.0929648,9.29648E-08,9.29648E-13,,,
1.06E-02,1.48E-01,,0.01641,0.0929648,9.29648E-08,9.29648E-13,,,
1.07E-02,1.33E-01,,0.01642,0.0929648,9.29648E-08,1.01759E-12,,,
1.07E-02,1.33E-01,,0.01643,0.1105528,1.10553E-07,1.11809E-12,,,
1.07E-02,1.13E-01,,0.01644,0.1130653,1.13065E-07,1.03015E-12,,,
1.07E-02,1.16E-01,,0.01645,0.0929648,9.29648E-08,9.29648E-13,,,
1.07E-02,1.31E-01,,0.01646,0.0929648,9.29648E-08,9.29648E-13,,,
1.07E-02,1.31E-01,,0.01647,0.0929648,9.29648E-08,9.29648E-13,,,
1.07E-02,1.31E-01,,0.01648,0.0929648,9.29648E-08,9.17085E-13,,,
1.07E-02,1.31E-01,,0.01649,0.0904523,9.04523E-08,9.29649E-13,,,
1.07E-02,1.33E-01,,0.0165,0.0954774,9.54774E-08,9.42211E-13,,,
1.07E-02,1.33E-01,,0.01651,0.0929648,9.29648E-08,9.17085E-13,,,
1.08E-02,1.33E-01,,0.01652,0.0904523,9.04523E-08,9.17085E-13,,,
1.08E-02,1.31E-01,,0.01653,0.0929648,9.29648E-08,9.29648E-13,,,
1.08E-02,1.31E-01,,0.01654,0.0929648,9.29648E-08,9.29648E-13,,,
1.08E-02,1.31E-01,,0.01655,0.0929648,9.29648E-08,9.29648E-13,,,
1.08E-02,1.16E-01,,0.01656,0.0929648,9.29648E-08,1.01759E-12,,,
1.08E-02,1.16E-01,,0.01657,0.1105528,1.10553E-07,1.01759E-12,,,
1.08E-02,1.31E-01,,0.01658,0.0929648,9.29648E-08,9.42211E-13,,,
1.08E-02,1.16E-01,,0.01659,0.0954774,9.54774E-08,9.29648E-13,,,
1.08E-02,1.51E-01,,0.0166,0.0904523,9.04523E-08,9.04523E-13,,,
1.08E-02,1.31E-01,,0.01661,0.0904523,9.04523E-08,9.29648E-13,,,
1.09E-02,1.31E-01,,0.01662,0.0954774,9.54774E-08,9.42211E-13,,,
1.09E-02,1.16E-01,,0.01663,0.0929648,9.29648E-08,9.29648E-13,,,
1.09E-02,1.13E-01,,0.01664,0.0929648,9.29648E-08,9.29648E-13,,,
1.09E-02,1.31E-01,,0.01665,0.0929648,9.29648E-08,9.42211E-13,,,
1.09E-02,1.16E-01,,0.01666,0.0954774,9.54774E-08,9.42211E-13,,,
1.09E-02,1.16E-01,,0.01667,0.0929648,9.29648E-08,9.29648E-13,,,
1.09E-02,1.31E-01,,0.01668,0.0929648,9.29648E-08,9.29648E-13,,,
1.09E-02,1.13E-01,,0.01669,0.0929648,9.29648E-08,9.42211E-13,,,
1.09E-02,1.13E-01,,0.0167,0.0954774,9.54774E-08,9.42211E-13,,,
1.09E-02,1.31E-01,,0.01671,0.0929648,9.29648E-08,9.29648E-13,,,
1.10E-02,1.13E-01,,0.01672,0.0929648,9.29648E-08,1.01759E-12,,,
1.10E-02,1.31E-01,,0.01673,0.1105528,1.10553E-07,1.03015E-12,,,
1.10E-02,1.16E-01,,0.01674,0.0954774,9.54774E-08,9.42211E-13,,,
1.10E-02,1.13E-01,,0.01675,0.0929648,9.29648E-08,9.29648E-13,,,
1.10E-02,1.13E-01,,0.01676,0.0929648,9.29648E-08,1.01759E-12,,,
1.10E-02,1.16E-01,,0.01677,0.1105528,1.10553E-07,1.01759E-12,,,
1.10E-02,1.13E-01,,0.01678,0.0929648,9.29648E-08,9.29648E-13,,,
1.10E-02,1.31E-01,,0.01679,0.0929648,9.29648E-08,9.42211E-13,,,
1.10E-02,1.16E-01,,0.0168,0.0954774,9.54774E-08,1.04271E-12,,,
1.10E-02,1.31E-01,,0.01681,0.1130653,1.13065E-07,1.03015E-12,,,
1.11E-02,1.33E-01,,0.01682,0.0929648,9.29648E-08,9.29648E-13,,,
1.11E-02,1.13E-01,,0.01683,0.0929648,9.29648E-08,9.29648E-13,,,
1.11E-02,1.13E-01,,0.01684,0.0929648,9.29648E-08,9.29648E-13,,,
1.11E-02,1.13E-01,,0.01685,0.0929648,9.29648E-08,1.03015E-12,,,
1.11E-02,1.13E-01,,0.01686,0.1130653,1.13065E-07,1.11809E-12,,,
1.11E-02,1.13E-01,,0.01687,0.1105528,1.10553E-07,1.00503E-12,,,
1.11E-02,1.16E-01,,0.01688,0.0904523,9.04523E-08,9.04523E-13,,,
1.11E-02,1.13E-01,,0.01689,0.0904523,9.04523E-08,9.04523E-13,,,
1.11E-02,1.13E-01,,0.0169,0.0904523,9.04523E-08,9.29649E-13,,,
1.11E-02,1.13E-01,,0.01691,0.0954774,9.54774E-08,9.42211E-13,,,
1.12E-02,1.16E-01,,0.01692,0.0929648,9.29648E-08,9.17086E-13,,,
1.12E-02,1.31E-01,,0.01693,0.0904523,9.04523E-08,1.00503E-12,,,
1.12E-02,1.13E-01,,0.01694,0.1105528,1.10553E-07,1.01759E-12,,,
1.12E-02,1.31E-01,,0.01695,0.0929648,9.29648E-08,9.29648E-13,,,
1.12E-02,1.31E-01,,0.01696,0.0929648,9.29648E-08,9.29648E-13,,,
1.12E-02,1.13E-01,,0.01697,0.0929648,9.29648E-08,1.01759E-12,,,
1.12E-02,1.16E-01,,0.01698,0.1105528,1.10553E-07,1.01759E-12,,,
1.12E-02,1.13E-01,,0.01699,0.0929648,9.29648E-08,9.42211E-13,,,
1.12E-02,1.16E-01,,0.017,0.0954774,9.54774E-08,9.42211E-13,,,
1.12E-02,1.16E-01,,0.01701,0.0929648,9.29648E-08,8.41708E-13,,,
1.13E-02,1.13E-01,,0.01702,0.0753769,7.53769E-08,8.41708E-13,,,
1.13E-02,1.31E-01,,0.01703,0.0929648,9.29648E-08,9.29648E-13,,,
1.13E-02,1.16E-01,,0.01704,0.0929648,9.29648E-08,9.17085E-13,,,
1.13E-02,1.13E-01,,0.01705,0.0904523,9.04523E-08,9.17085E-13,,,
1.13E-02,1.13E-01,,0.01706,0.0929648,9.29648E-08,9.29648E-13,,,
1.13E-02,9.55E-02,,0.01707,0.0929648,9.29648E-08,1.01759E-12,,,
1.13E-02,1.16E-01,,0.01708,0.1105528,1.10553E-07,1.01759E-12,,,
1.13E-02,1.13E-01,,0.01709,0.0929648,9.29648E-08,9.29648E-13,,,
1.13E-02,1.28E-01,,0.0171,0.0929648,9.29648E-08,9.29648E-13,,,
1.13E-02,9.55E-02,,0.01711,0.0929648,9.29648E-08,8.29145E-13,,,
1.14E-02,1.13E-01,,0.01712,0.0728643,7.28643E-08,7.41206E-13,,,
1.14E-02,1.31E-01,,0.01713,0.0753769,7.53769E-08,8.41709E-13,,,
1.14E-02,1.13E-01,,0.01714,0.0929648,9.29648E-08,9.29648E-13,,,
1.14E-02,1.13E-01,,0.01715,0.0929648,9.29648E-08,9.29648E-13,,,
1.14E-02,1.13E-01,,0.01716,0.0929648,9.29648E-08,9.17085E-13,,,
1.14E-02,1.13E-01,,0.01717,0.0904523,9.04523E-08,9.17086E-13,,,
1.14E-02,1.13E-01,,0.01718,0.0929648,9.29648E-08,8.41708E-13,,,
1.14E-02,1.11E-01,,0.01719,0.0753769,7.53769E-08,8.29146E-13,,,
1.14E-02,1.13E-01,,0.0172,0.0904523,9.04523E-08,9.17085E-13,,,
1.14E-02,9.55E-02,,0.01721,0.0929648,9.29648E-08,9.29648E-13,,,
1.15E-02,1.13E-01,,0.01722,0.0929648,9.29648E-08,9.42211E-13,,,
1.15E-02,9.30E-02,,0.01723,0.0954774,9.54774E-08,9.42211E-13,,,
